Date,Open,Close,High,Low,Volume
2023-05-19,439.6178348601526,551.9009609177374,,245.354838221029,1730118.0
2023-05-20,449.4595113161064,219.68836581630464,,488.246516265486,1307376.0
2023-05-21,459.4019280474753,292.4323411497985,,400.1220625418059,538703.0
2023-05-22,306.9608111430165,558.954286985486,,557.6398144424637,1982165.0
2023-05-23,206.04427368579,302.476605775742,,567.9483736522171,1461800.0
2023-05-24,586.0061477817887,288.26042384869936,,222.0626362407142,1665502.0
2023-05-25,300.357218276441,255.2501172560989,,528.2566241417915,1596316.0
2023-05-26,470.410515221019,543.6447030587666,,215.07895616906825,1510867.0
2023-05-27,482.6519479514838,400.0233036764347,,346.8678502780091,1454912.0
2023-05-28,444.0029668317943,469.9572812216619,,416.9199902484317,1773321.0
2023-05-29,325.1629576854593,295.62655363001187,,259.24031945085096,639493.0
2023-05-30,308.4385015056263,503.2161684044866,,498.5255250276308,1071746.0
2023-05-31,439.0673130810813,504.0022179848394,,203.34188166885545,21259.0
2023-06-01,546.4382534446765,325.03920996332005,,267.43961937361473,289243.0
2023-06-02,578.6934915693582,364.2730532041131,,432.3187319413903,1194297.0
2023-06-03,242.36232176150304,283.8761109720804,,485.75502481491696,1182970.0
2023-06-04,261.9314450390879,590.6244093291617,,566.6572410775665,1018295.0
2023-06-05,577.8945035132319,458.2410308233647,,482.1986607738496,1374978.0
2023-06-06,494.614091333917,573.8175522862061,,468.7117081019464,1225685.0
2023-06-07,553.1975299319092,321.35421745165326,,357.73645854026574,1327525.0
2023-06-08,281.0530536541373,512.7563651987559,,200.51377021072057,1562788.0
2023-06-09,435.03434844376073,506.3434575538968,,248.0637034942488,1308175.0
2023-06-10,480.4558377669895,476.6622607466166,,413.82181790241566,1096723.0
2023-06-11,472.04475417878905,586.2555901067201,,470.0519543377679,79280.0
2023-06-12,363.2606763466793,357.4221344425262,,366.979313558585,1230701.0
2023-06-13,206.15795667652336,252.2869294359029,,492.2716046113561,373921.0
2023-06-14,433.1704227217052,468.6835436976243,,408.7449181328715,1675705.0
2023-06-15,301.2406156718435,491.7239201908825,,229.6704782377249,1538185.0
2023-06-16,380.10169845715615,430.0242293835258,,276.80650038717954,1702590.0
2023-06-17,583.032406033527,282.72715725335854,,535.9992892975772,395503.0
2023-06-18,359.61412705697387,401.7823766677421,,489.9650986497758,81215.0
2023-06-19,535.9206426657706,324.87589462765175,,557.904794804998,1690773.0
2023-06-20,275.41624229970046,370.9866112666756,,247.02289964837465,1411085.0
2023-06-21,468.9841992100115,458.0874303378656,,596.0890138460295,1326705.0
2023-06-22,590.8027817755774,498.0858970763338,,283.76268557997344,1328111.0
2023-06-23,240.7572403491747,292.88987636053724,,204.7119505146568,534149.0
2023-06-24,203.3279768908768,362.1301442587813,,598.9691756214216,266968.0
2023-06-25,373.43311705304575,307.66462839665166,,312.42955417804524,1760864.0
2023-06-26,237.05019322054687,279.4526455447476,,467.207781005024,301508.0
2023-06-27,499.3537398704925,513.3548879983354,,270.6729256705221,349543.0
2023-06-28,565.8194655394236,563.7010777747969,,432.0914128796567,1543827.0
2023-06-29,373.60838908350354,348.0928742738307,,561.6139945818237,1826936.0
2023-06-30,303.4846568621764,500.5115697495068,,328.07246697137543,519060.0
2023-07-01,373.7613276026439,558.7981157457644,,468.1015904177437,229402.0
2023-07-02,489.3791271400004,538.4496842120926,,275.1614355193666,572211.0
2023-07-03,203.6216646321484,273.1253554156904,,449.9181594874901,930423.0
2023-07-04,435.78159579387886,582.5167526053445,,334.58014072700405,1240544.0
2023-07-05,445.3166739549516,350.670576171785,,284.4833034351807,506854.0
2023-07-06,455.0752987583742,335.6962644695345,,325.2728202814541,1401538.0
2023-07-07,296.80883199235086,224.97253091111213,,271.5364274031198,695200.0
2023-07-08,485.6210893512507,394.4694616419532,,560.7664431351532,1751191.0
2023-07-09,236.55659453271056,243.6054462563715,,358.8747545268516,1386880.0
2023-07-10,279.70813458672035,299.4159283709704,,298.1117219897469,1181741.0
2023-07-11,550.9880186617927,326.7770487069125,,379.36313640637314,1283890.0
2023-07-12,495.4892602906265,523.5305293966736,,328.2144667225982,406392.0
2023-07-13,205.4982216045381,550.1954601583586,,497.7677015253304,300673.0
2023-07-14,299.3505041479201,320.98652698458784,,588.4879647541977,1503198.0
2023-07-15,285.7625931972658,543.4792484978295,,375.2134626790587,673301.0
2023-07-16,308.322531214789,542.8923749479164,,544.4133599888962,530957.0
2023-07-17,299.0239081119546,505.8603801539494,,426.3452294238478,1027936.0
2023-07-18,225.0105182971383,258.6780456060726,201.5673499804373,262.8942660376934,1794718.0
2023-07-19,383.57620663872814,476.1291387602916,599.7842724238692,476.2490968325366,1957381.0
2023-07-20,493.09338991446606,578.0096258322276,520.9094788589912,405.37379885032806,312003.0
2023-07-21,442.69268988697456,473.0161915068628,514.6892058934163,460.24260930084137,1633650.0
2023-07-22,469.14866743923193,332.6467396431336,403.8904301152719,555.874965028666,711443.0
2023-07-23,232.4596714144957,400.2317269723325,320.026833162176,376.1738282624184,1598187.0
2023-07-24,580.5962840707149,458.2900173404215,260.5057137850704,560.4710492869423,235502.0
2023-07-25,535.3967335372099,404.2281634914015,313.86989553858547,500.267605712662,1835113.0
2023-07-26,522.0361273982651,247.98117669238792,350.38848877165566,395.4419703511939,1583885.0
2023-07-27,529.193522016707,324.8256178608083,502.5240387921176,441.2888542631855,525766.0
2023-07-28,573.0842032531045,520.958412221453,415.86471556126094,330.2324530076046,306951.0
2023-07-29,417.7015864454791,544.567218438207,230.99345062219308,593.4389198955097,395449.0
2023-07-30,280.1128071470504,254.9200130862281,207.2116035835649,466.9404652201584,317499.0
2023-07-31,446.71344314101646,580.9547009594899,240.93287181362527,217.538740998652,500655.0
2023-08-01,497.1525974671756,331.5290471394437,364.1994854789517,330.6487622992035,1691279.0
2023-08-02,495.16695734161016,464.925495492288,573.2771668196074,449.325773503623,275855.0
2023-08-03,408.5796096667521,500.7300583826725,454.96099248368864,222.53331111969592,461295.0
2023-08-04,227.3834877334312,524.7784938551533,520.7303599502061,209.5536765276571,1061480.0
2023-08-05,348.44517537205115,578.299880890372,386.5498378018194,380.009695811121,1641897.0
2023-08-06,568.3066433853429,325.16781921152904,344.6664332780171,333.076071877068,1809523.0
2023-08-07,433.7795639029704,543.4025818206218,243.36014908664907,375.3194432132664,1926486.0
2023-08-08,415.33277730228536,252.6747613744828,550.373208874482,305.0773239520021,125035.0
2023-08-09,307.5414057528774,482.0163625414371,513.2640116111611,265.8870987771924,1798723.0
2023-08-10,347.3795679666316,496.7910918055944,267.24723903909006,475.6573427921351,1239744.0
2023-08-11,558.1384356612677,471.08929648052816,404.9042255505042,405.8284465071202,1275242.0
2023-08-12,466.5852190107343,300.9258944540612,394.949923168498,280.0616844997467,1809717.0
2023-08-13,514.9548107009332,549.2172588060814,450.03662107461145,327.83577050399936,270237.0
2023-08-14,381.738169227062,267.543385348158,578.4747575965046,436.7231630653304,292062.0
2023-08-15,452.0988877824632,221.45391660833235,431.90857670499184,228.8917393089912,995247.0
2023-08-16,299.353443497283,486.98599624476486,416.08690671144745,258.98120370647183,198708.0
2023-08-17,482.1843321133945,390.1902860930935,220.1291731738656,229.29824164295604,719166.0
2023-08-18,371.0405334813349,539.6392079834704,225.1629904072096,524.9269330856475,1194042.0
2023-08-19,377.0182059258982,353.3588564233036,274.9387165307156,500.9636932848037,1178077.0
2023-08-20,459.7289298307527,267.3114354030851,212.9883086766993,501.3251727517029,789516.0
2023-08-21,574.5122485875706,534.5768769879479,497.3411582280049,486.5301373904112,621798.0
2023-08-22,225.6025386434484,419.56385265602864,489.3321215975852,467.7541694679477,1147284.0
2023-08-23,529.897294938803,275.67831695614194,254.4224937726572,390.79676615127,627107.0
2023-08-24,316.9532441648772,488.1535994345783,534.4315603181124,456.911265402846,1035649.0
2023-08-25,377.5677818025512,404.4454553958002,261.9144139384448,215.34462191518983,1289179.0
2023-08-26,208.7653315100036,441.725192896128,320.4702347989435,448.5857690627138,935784.0
2023-08-27,320.4184311337252,384.3593352826328,299.590759664546,511.1510822147509,565591.0
2023-08-28,401.0524970520522,531.4835935272026,348.92283942921915,400.14334415375606,556741.0
2023-08-29,222.4704309389756,531.82508627322,301.86550635598473,343.00533137089474,1568484.0
2023-08-30,396.43829175326607,483.7555287297545,395.5803705753808,310.9706939203917,900318.0
2023-08-31,570.844251543371,242.1605509585849,362.9631525418741,457.12082006483297,1900703.0
2023-09-01,242.15728724312208,535.5415447616276,594.6277963117307,477.1204794519635,728809.0
2023-09-02,505.77629123020176,468.4051922131639,222.37054005129028,548.387039945017,1577102.0
2023-09-03,363.86842135039706,478.8096664017198,256.87255055494063,336.9336329843963,161837.0
2023-09-04,462.0694858097352,345.19313616154864,221.130357563441,507.90892295423424,1449132.0
2023-09-05,304.09463919409177,551.7118224628027,450.3364779929504,424.5423296757352,524676.0
2023-09-06,263.7969050165433,490.148640093943,221.80371096548785,553.1345962712317,1800651.0
2023-09-07,264.1850457084906,245.0361866116777,534.5758949504493,411.1248433182483,1015913.0
2023-09-08,228.19677825725785,363.111213762465,404.77545227277113,407.0519313591869,1615921.0
2023-09-09,274.2586819604972,554.5521447840567,410.8030498326135,431.15083257636365,1971677.0
2023-09-10,465.6877539955873,218.8786806789516,424.6378030848777,499.72614205697374,1766924.0
2023-09-11,552.6762447374033,584.5666478568198,268.3254825224843,585.8761915313844,1672519.0
2023-09-12,525.6502742364647,471.6650273278251,279.07612124579504,229.42534168630627,1330745.0
2023-09-13,474.05372394979366,452.5503910573507,327.52692914920186,221.37384095640687,274289.0
2023-09-14,244.17274536444108,308.2237025951965,437.39856632874057,575.0201349629353,630494.0
2023-09-15,315.67497851838,299.51671549567084,284.0471103760858,411.95025020728247,1240445.0
2023-09-16,323.9227501289876,576.8232877954382,246.5326908533045,445.9612058267744,1881731.0
2023-09-17,299.9827785590485,319.3089816936491,588.0467545673729,392.9694406378916,602518.0
2023-09-18,406.0022638838892,510.20211868759975,208.7927259238492,237.46298104298967,1975910.0
2023-09-19,414.221525951869,357.24871928283164,521.0789621344086,507.2357513674666,684290.0
2023-09-20,342.7543900684441,255.7016283138816,515.2140598300089,498.8898580354348,1470544.0
2023-09-21,341.5156634945744,204.2861190781436,318.8856455380384,324.6813285971248,1161714.0
2023-09-22,531.4222391624326,417.7029348061003,254.25064640292536,322.49569809136017,1784961.0
2023-09-23,515.7171393278743,590.311527419573,258.25145868216936,535.1365523622073,741664.0
2023-09-24,323.11833267229827,347.6544775236818,478.972646894877,228.94290309653064,1115616.0
2023-09-25,565.5153775493037,342.87693359721794,457.1226364344695,552.4420593426264,1686532.0
2023-09-26,581.1260068010024,337.63664713977687,513.0982697005547,302.66467595836576,1776632.0
2023-09-27,330.6970168120164,408.2175349219434,574.9924689596419,437.1938991021976,509788.0
2023-09-28,341.76997951722194,376.2659533697174,476.7709453066368,574.3976716007111,1511440.0
2023-09-29,402.2536613687835,551.9658506908058,262.3406146205774,471.2490006146586,1895038.0
2023-09-30,576.4483250134695,402.20831668939616,297.37704670616426,365.7719249868146,1110391.0
2023-10-01,550.5277732569245,403.1031352754275,536.8774923492458,475.8136835621661,221741.0
2023-10-02,241.027185033436,255.34863788822264,283.7224303336834,337.5918545265481,1166365.0
2023-10-03,357.09229730856646,593.0958163641544,229.00892678179247,310.90336653967444,1482482.0
2023-10-04,421.3484758999088,299.9891563475319,481.3120216169002,598.6733111738719,748766.0
2023-10-05,401.252989020616,229.34562698384107,361.0105421960568,500.3160924719151,1012536.0
2023-10-06,277.5452271747571,465.2584995900836,568.0160210183615,457.8879909527271,849355.0
2023-10-07,543.5267084672619,438.14654806274905,460.10202843746464,342.1158572877275,1221220.0
2023-10-08,470.77631319873495,366.0582615970983,236.1675911166643,219.6643316620193,1238678.0
2023-10-09,535.1633499407214,368.8768935522712,579.1426269014643,212.42275041406225,335048.0
2023-10-10,543.5057117397889,514.0255684185724,303.4229054560984,421.67250217951954,1822397.0
2023-10-11,499.3423414662959,278.2850560398596,334.8849961625143,504.8130884156204,242469.0
2023-10-12,375.6842404998869,528.1013275779559,360.9041654734168,414.951676177542,762596.0
2023-10-13,444.2187020061698,459.4988455580073,220.4897185617253,536.3140287756459,1738139.0
2023-10-14,264.14616244789727,367.58790951180976,398.606168892242,213.3706132372887,1130664.0
2023-10-15,469.4581669899631,383.2114466335474,249.3273964301169,346.70083057037607,534896.0
2023-10-16,271.7013022957123,302.6588828744383,360.3881306753407,294.8281564696712,574955.0
2023-10-17,477.5798362040627,500.8457330787899,340.28391519683373,378.9091872628488,1633411.0
2023-10-18,291.8392643015875,405.14989692210713,509.13603337060135,228.95055727764893,944989.0
2023-10-19,247.020520060088,328.34181709993743,521.2682046530924,581.652656628429,1554388.0
2023-10-20,266.113796057183,438.4200463043801,261.3651529556352,289.30216042774435,932366.0
2023-10-21,200.7968540876281,598.2937808205293,346.6204749516905,568.9231101934339,1968399.0
2023-10-22,487.49584714141207,374.1049118626215,349.3412644127327,370.3572620146728,1288483.0
2023-10-23,492.9604196233517,568.2765603114478,260.56417757443404,594.2096533020872,867380.0
2023-10-24,405.9733399653038,338.0067359698264,519.3814020204762,421.62335338408434,1911888.0
2023-10-25,264.54512042215345,221.89308276999435,482.8913313341693,572.333145670323,1111136.0
2023-10-26,233.4217350042759,281.69684254737155,276.1527145188139,202.1395954776892,906495.0
2023-10-27,207.6515865749148,367.47805733107367,346.6887634375196,499.29552247236006,1028695.0
2023-10-28,266.2992707860883,287.8539714378276,242.3220099426057,561.2202612410061,219601.0
2023-10-29,556.3422139932586,200.0908152873022,451.2826388372176,255.88822679158164,885650.0
2023-10-30,296.6147366806727,566.0006150990109,248.54876981944787,238.4503406928606,381606.0
2023-10-31,341.70853088688625,537.5517644923716,594.3736674499671,369.8290428743823,688775.0
2023-11-01,242.1381937925333,496.91689259477886,512.2728298751449,573.4715624531741,941827.0
2023-11-02,288.9445218992681,267.1258382584115,356.09541983359804,416.9546240761755,1237862.0
2023-11-03,407.68982831208206,248.14543048399443,431.42557291174177,410.9825854886929,285141.0
2023-11-04,443.10107323826105,227.0418997889533,564.5367264865636,256.4504473197288,1174842.0
2023-11-05,298.1409256664844,489.6116755091685,421.6397121583304,200.3158044372875,979507.0
2023-11-06,223.0928636900469,571.5231842751541,269.7993945591821,524.0560362981845,1057255.0
2023-11-07,356.41314765095944,372.2143283652148,351.4813422324637,235.0298251944953,493241.0
2023-11-08,293.68134837053367,247.6562687984193,537.2579460118982,453.5399274941296,1618172.0
2023-11-09,287.8215692919208,404.9571282928426,457.6852063958472,565.8465818060765,1259672.0
2023-11-10,583.9451210853821,339.532762983452,460.2897537335201,283.4607652633724,700202.0
2023-11-11,446.5201943702896,349.9299697399991,546.7285942753956,466.1091344947643,987912.0
2023-11-12,422.7513772688384,448.5322496622829,557.5892229850019,231.47943068300376,992036.0
2023-11-13,366.31004140932873,487.48724530488096,567.9170287117745,441.5020575350452,452154.0
2023-11-14,371.5777333720577,244.2414395492644,237.93967730126244,265.57268838128107,534983.0
2023-11-15,416.3620015352324,214.23609232259057,417.6504007852403,494.3814242060712,231812.0
2023-11-16,478.57192281444287,597.7321210742859,496.2038084873274,320.4925179175633,587787.0
2023-11-17,480.8584384727318,293.0913395662208,502.7707380508055,385.3564035218585,28382.0
2023-11-18,268.67756308217986,221.5322099633836,442.6864807880015,439.7722168110487,1854243.0
2023-11-19,400.0451008306508,275.950131638368,266.71493407346964,268.5093642664958,722583.0
2023-11-20,364.7832380136408,215.5831385393857,518.9682215766657,496.6551274470484,1711302.0
2023-11-21,548.2107865077537,356.72435784686866,488.0445334059783,321.05613625472586,1212115.0
2023-11-22,452.56756848735057,520.9607137805297,234.4543086196145,464.9487439651014,457532.0
2023-11-23,413.0016265663927,336.49777990308826,385.5239298697505,263.31322027974943,1428188.0
2023-11-24,246.1578568715669,377.6733627513466,269.59095980872144,475.2470636825401,1060340.0
2023-11-25,442.25515572936456,470.23470942697554,334.9908182851888,251.2752291241847,751256.0
2023-11-26,246.88156227209336,403.5576280279521,207.2324368822742,370.1425985079935,1691695.0
2023-11-27,334.8826302263008,544.5782744085298,360.1319473643033,298.8824294955507,66836.0
2023-11-28,257.13678592573274,546.4142700183027,419.9507684624842,499.35009977127305,1347643.0
2023-11-29,476.8294588097476,203.96427819646144,447.8330371308347,304.81400180274983,1308609.0
2023-11-30,282.50084553446106,511.21852259327966,465.39613805148406,552.6869225581585,1935719.0
2023-12-01,356.7437492752104,384.2934400966696,534.516525240984,556.7280845626451,21292.0
2023-12-02,558.2699110475114,595.5362165214652,286.185162910292,278.57652608911434,916345.0
2023-12-03,281.72655335958814,393.2928303501741,248.1927289753872,445.53837800308975,1972694.0
2023-12-04,403.1220255835117,594.758378155319,540.6148687591702,235.0870566879857,1336659.0
2023-12-05,367.7086644664088,501.8277444822946,262.64512595706,356.6148398406517,1297348.0
2023-12-06,207.2496164182919,299.44195384532253,589.9040325344781,485.3286918005089,1072376.0
2023-12-07,517.1032454291251,415.3579917147831,537.0152917594548,463.7692987399665,61440.0
2023-12-08,227.6183625258399,596.8542557914332,400.3506423558397,449.8802677626432,421462.0
2023-12-09,389.70200839078143,543.0122431007694,592.5685699688102,313.01634546497746,656809.0
2023-12-10,424.27131797558,238.94675751648845,238.95069164320168,351.2099797737608,451021.0
2023-12-11,451.3705826458348,482.5487987239984,321.22630447004065,241.17845788011448,1052568.0
2023-12-12,475.4526517231502,338.2318343483252,455.2897660162446,487.6091281734404,1699191.0
2023-12-13,301.30895340908603,202.79290475213924,340.00274738927146,401.55551871650937,1627512.0
2023-12-14,203.99151066337976,361.3923876107998,571.3490207923167,483.5062529382618,1955200.0
2023-12-15,489.3774649419648,293.9017686899885,226.25043527112703,299.57740991874914,455067.0
2023-12-16,414.2626397390314,527.5477082081886,419.7647328243858,329.7752914540265,360642.0
2023-12-17,534.4470812828995,334.9322435383062,436.3465069580458,333.68613490404584,821196.0
2023-12-18,528.5553451602777,531.0094775815269,461.09124951088967,210.29696389888647,1872478.0
2023-12-19,537.3304671151533,200.2391755339181,302.26648933272577,336.41914913224946,1834024.0
2023-12-20,394.037863991816,323.12766001044764,345.82657100794574,521.3218294072134,174573.0
2023-12-21,333.45135833474626,296.4660857231048,537.4722118659911,558.9193982998954,1110783.0
2023-12-22,516.623281036548,293.4269444274444,277.9771075880639,407.287326254371,1115733.0
2023-12-23,380.517645211702,227.27464790618507,530.7471388693448,382.20067808768806,1187864.0
2023-12-24,273.3768785613738,274.8497081642007,425.06216916109696,212.3298474797481,1731008.0
2023-12-25,541.9896078245897,422.219827954248,504.8750044776328,551.681735034153,1147354.0
2023-12-26,553.0239507089389,316.5444291350978,485.4429465053886,205.20408537034908,135016.0
2023-12-27,386.5239024560681,366.9579129316592,283.00459815395163,577.9000320840847,1702152.0
2023-12-28,230.279890923915,350.7467521388754,427.5250945735492,395.68649947523625,173204.0
2023-12-29,355.1304359667725,550.3619699999579,547.089261122037,336.77379742989064,1164149.0
2023-12-30,521.4150637850414,562.1195996042062,372.8464947207717,569.687373937064,125730.0
2023-12-31,560.7096114184915,397.182788662344,586.6363080893267,209.75639724403868,1988941.0
2024-01-01,281.3890969990383,332.0623801262417,380.8860400406873,432.56995794763486,1117762.0
2024-01-02,226.78944481010865,242.72028160094544,257.1142546671539,419.573009799735,510349.0
2024-01-03,550.9401812531355,581.3611517528379,355.7738720310693,287.72816048455286,1844968.0
2024-01-04,355.76197559155014,224.09077796011897,580.6809625562148,371.5549725400842,23781.0
2024-01-05,416.70438570702527,319.0601110273122,327.8883397359417,460.9056023775081,1291253.0
2024-01-06,587.2263248203035,319.2264804680017,547.2392639468251,490.852478752771,262506.0
2024-01-07,226.62589116568915,328.16051445608593,552.500272672756,200.28674348263192,1084702.0
2024-01-08,459.3272029808383,265.7147373089637,340.07460973278444,574.7413720364061,1291793.0
2024-01-09,229.64216902994684,513.2645723694789,233.30306322025285,265.81014895712497,420794.0
2024-01-10,350.1875713866001,248.99914478639568,489.8231636635273,293.4321736889437,1569050.0
2024-01-11,521.5258180773787,453.9626636612651,324.60491960559443,305.3893782775393,1946042.0
2024-01-12,373.38889310225375,249.53841068232697,513.1694457030289,215.1280546208141,285027.0
2024-01-13,598.8729415611801,228.21425503718265,377.0619393041733,249.22084943613,559070.0
2024-01-14,423.62371397864086,563.7718014743506,394.10669693704864,594.5399691776648,1372107.0
2024-01-15,328.4648610543814,276.0515065274823,511.1637626994148,326.0866949509144,1725915.0
2024-01-16,288.04453036190125,528.5000618238817,352.9453324246512,246.1204361356197,825178.0
2024-01-17,340.2082137144647,417.8523484428544,377.2509381291658,242.7965044698493,266161.0
2024-01-18,349.0133095038203,231.14260784350785,350.47618750784886,487.78398706798873,71266.0
2024-01-19,227.4854710895844,582.179276575227,346.936206110912,541.8274656130563,529344.0
2024-01-20,347.8296797707093,298.784466796757,410.37863076058375,302.780919803388,1347177.0
2024-01-21,385.69540789569,543.8581381410427,523.5197778004604,208.363804934094,1449035.0
2024-01-22,489.09510089552185,267.5240023138257,344.70732476902634,289.2360073781423,
2024-01-23,462.6917938886432,541.5771528567411,409.7018882150946,222.60627631870287,
2024-01-24,483.5062620916617,205.2915251621176,468.2909301770403,241.3579746520166,
2024-01-25,203.34547275074283,404.7121826277922,307.77577852146203,372.6032479390569,
2024-01-26,287.0669598322144,507.7770317686228,311.00912196095703,291.96734834465303,
2024-01-27,464.6737153599426,573.9182069971133,573.3652508093819,406.3783514101693,
2024-01-28,393.59574727189886,563.6808544825949,489.41382933243545,301.3975013028761,
2024-01-29,202.1253902673384,527.8499478190579,430.87467048932353,576.2149204411791,
2024-01-30,521.7978569727289,555.2765398645216,459.0880217682448,562.3775871705059,
2024-01-31,509.12382931613496,279.6878743348306,211.71977724136727,426.7224420041864,
2024-02-01,419.367665197425,313.6737182846915,447.2411862246788,341.76959679495445,
2024-02-02,226.58533031050885,315.5874099684234,403.8035492896808,352.4587528138942,
2024-02-03,506.60601981303387,350.82157240067954,418.2998719117743,364.7409132577988,
2024-02-04,433.4854350925456,357.3282681540755,343.76953073232687,491.0317288539776,
2024-02-05,512.7839908631836,417.82212986187017,232.5895590851768,380.6555982075352,
2024-02-06,500.6987969583362,263.9519053465765,277.3356934448209,542.691978602359,
2024-02-07,521.2008287831349,476.4986655143957,580.2978852850687,577.6379143721458,
2024-02-08,407.20322656184993,267.0266157218026,363.4798249083736,334.37846135157355,
2024-02-09,256.129807277406,324.123392841819,386.6732623323456,424.277792550272,
2024-02-10,468.4629893518755,401.3380522424616,221.0839159413756,238.02261473302576,
2024-02-11,448.1895140207882,518.5762246093909,215.02649181759224,280.1876191065436,
2024-02-12,496.90127487963485,495.7876932954909,486.8725788187031,365.386306684064,
2024-02-13,267.9524024202941,458.2137425642089,415.2378656484445,282.4810863607115,
2024-02-14,277.9900799601157,262.3093042320681,403.4823936865066,550.6241963154871,
2024-02-15,556.1638068877314,418.8181382462311,297.24981216906747,263.3145024236392,
2024-02-16,499.9911193808283,234.9786007199542,497.90029265196887,382.2643286212368,
2024-02-17,563.2913954801292,350.9452707186603,267.2946316433968,442.2796961839503,
2024-02-18,503.4861284655683,365.4066121159837,275.973897464408,476.74556326433776,
2024-02-19,438.8621223961208,215.92457577830152,384.2848685393102,353.2277478906027,
2024-02-20,461.6530948111495,309.5952397879887,314.5119448447764,547.6396274898914,
2024-02-21,555.6511695760039,582.2597869065958,298.9851924932585,427.3276604311702,
2024-02-22,431.5227018047762,581.4530431318758,458.0950578213327,375.80311217902073,
2024-02-23,452.956529731355,340.9308217010157,460.3886980874178,226.89625362081463,
2024-02-24,262.5906864014402,217.2400435793296,529.8068279199717,385.875787378066,
2024-02-25,389.5684880464411,271.6379757312726,367.0834267891904,528.2943363262921,
2024-02-26,486.5588447832396,356.88711737341606,229.2340364104601,445.8164072885262,
2024-02-27,308.3770793265461,579.1118791876919,309.46655396858307,532.8649814916473,
2024-02-28,280.901672209814,256.479625414874,592.0021852787268,397.6046682397223,
2024-02-29,325.53072328976623,505.4063374672849,438.5034300930809,247.3846820377928,
2024-03-01,296.6002511971334,243.4730157498768,483.8948339204081,205.4559383343524,
2024-03-02,285.9650548145584,592.5030309565107,202.94313185016583,321.28781868743647,
2024-03-03,369.9403371472348,352.646599643654,407.2822928730084,479.19618859911697,
2024-03-04,563.1354055534136,510.0938155596224,215.01146301272124,516.1039615766775,
2024-03-05,402.8238586954873,337.03643312445274,427.6920848365792,318.30113384813177,
2024-03-06,275.1681523261292,451.0675508635235,568.3083398544302,398.26156835329886,
2024-03-07,230.7886677523496,276.8064338960147,587.3676522001631,368.44756177363263,
2024-03-08,478.4624580551701,258.40840771878504,416.2210701555697,364.2091137405712,
2024-03-09,353.11950577455514,575.2256558272525,383.2819221008864,292.5394852800602,
2024-03-10,528.7323786341437,567.0589111617734,578.0068376993976,254.5484420117833,
2024-03-11,463.8043074563081,554.987576085153,469.443932798678,278.6754232924852,
2024-03-12,518.4965802165474,450.1733800666374,225.9597118153638,222.13295486533843,
2024-03-13,308.7784157673795,523.3072844865113,386.290231066999,279.2522967294308,
2024-03-14,476.9435689844232,227.61477476455,296.0980073857216,203.6803590501518,556566.0
2024-03-15,305.6247938774875,333.9156167562717,387.92172857947264,450.9033602543913,1717208.0
2024-03-16,575.6273917801166,325.4812499028625,382.1862288025447,326.5501629550731,1564284.0
2024-03-17,454.54971261334975,454.2581287810453,432.8579211258968,589.2578845707635,1051417.0
2024-03-18,329.8047200701368,342.38310938825623,342.7081961397005,277.48682031051914,979687.0
2024-03-19,307.80474491690904,259.4027126574723,265.7081797823712,338.33142812383755,1414893.0
2024-03-20,276.3706340286574,438.5868301654175,401.4877738359825,343.1364634566133,829726.0
2024-03-21,477.8563835574912,525.7535682676325,532.0811537383048,203.3805984249842,1651141.0
2024-03-22,287.4862451991709,352.8493977839893,465.6048912270409,535.6831812157836,985013.0
2024-03-23,438.1213063709956,252.9074860393927,335.3471463700863,212.7977840577299,9694.0
2024-03-24,305.85401077014296,278.6752789251292,574.2092091035429,576.0719338916965,587438.0
2024-03-25,464.7875779175474,294.9933220677536,564.883028499673,556.8297404374482,1645334.0
2024-03-26,525.9758914162157,319.9590371978145,283.7393597536395,414.20876643438544,550844.0
2024-03-27,511.21009725786126,457.1180282025237,215.7670340481452,417.4382299645168,1249119.0
2024-03-28,504.3405323723127,440.3781938150876,496.5234833403049,461.51116918246254,578374.0
2024-03-29,275.0889622769008,478.43194462681566,531.0441045396612,354.8200047739548,679267.0
2024-03-30,235.35397879380747,345.00079381260525,587.1458263805421,458.8889133591422,777687.0
2024-03-31,479.57953139495424,529.5990607519914,555.9345576353243,217.90735547539475,1233135.0
2024-04-01,347.3388855177405,281.6350644623041,440.213907282566,221.61905093989063,1991373.0
2024-04-02,372.9384905613389,387.6162990072616,412.0209356849523,382.89216784781775,1034621.0
2024-04-03,212.45963711735644,520.375488616572,211.1364205050345,419.84892044241394,628756.0
2024-04-04,303.83057971001966,272.0634590930477,298.66257873791113,555.1270561343276,824819.0
2024-04-05,213.4705615497856,243.9452454963132,383.84590069317056,241.8642535631585,963254.0
2024-04-06,551.6743090404991,553.4735870751958,451.40156003342713,529.0591708775557,1646466.0
2024-04-07,297.3586732874122,337.1718651036784,422.90073332736426,284.01893491682785,1992336.0
2024-04-08,422.9348678292032,473.5480499636128,497.0543958726762,357.63345940401274,1029446.0
2024-04-09,215.59172826445217,210.1394417055754,311.9067723548163,326.6409739309652,1547433.0
2024-04-10,466.7389565222632,476.0187553637799,425.9810430609893,360.0621091461596,521304.0
2024-04-11,329.21093830163755,326.44052461878823,235.25689735631687,260.19819922903423,928098.0
2024-04-12,559.1676747830663,222.29634143497668,365.4662094332828,401.428029761422,1580324.0
